name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,sex,identificationRemarks
"Cervus canadensis Erxleben, 1777",-121.044907,44.195588,"cdround,txmathi",gbif,3058854827,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:58:54.842+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-27T00:09:53,15,Oregon,2021,2,26,2021-02-26,2021-08-23T05:04:09.000+00:00,2021-12-08T05:58:54.842+00:00,https://www.inaturalist.org/observations/70223903,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,cgates326,70223903,cgates326,NA,2021/02/26 1:17 PM PST,iNaturalist research-grade observations,Observations,"Crook County, OR, USA",3058854827,https://www.inaturalist.org/observations/70223903,564777,70223903,cgates326,iNaturalist,21:17:00Z,cgates326,156808147,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.961412,46.182737,cdround,gbif,3058855054,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:51:28.050+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:52:54,4,Oregon,2021,2,27,2021-02-27,2021-06-07T15:07:17.000+00:00,2021-12-08T05:51:28.050+00:00,https://www.inaturalist.org/observations/70324640,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324640,chrisleearm,NA,Sat Feb 27 2021 14:32:43 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Fort Stevens State Park, Warrenton, OR, US",3058855054,https://www.inaturalist.org/observations/70324640,204114,70324640,Chris Armstrong,iNaturalist,22:32:43Z,Chris Armstrong,157071522,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.961442,46.182747,cdround,gbif,3058865149,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:35.916+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:53:03,4,Oregon,2021,2,27,2021-02-27,2021-03-08T04:30:39.000+00:00,2021-12-08T05:02:35.916+00:00,https://www.inaturalist.org/observations/70324643,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324643,chrisleearm,NA,Sat Feb 27 2021 14:32:47 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Fort Stevens State Park, Warrenton, OR, US",3058865149,https://www.inaturalist.org/observations/70324643,204114,70324643,Chris Armstrong,iNaturalist,22:32:47Z,Chris Armstrong,157071543,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-110.77406,45.071374,"cdround,txmathi",gbif,3058867296,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:41:17.411+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-06T07:35:06,NA,Montana,2021,2,7,2021-02-07,2021-03-06T22:01:52.000+00:00,2021-12-08T06:41:17.411+00:00,https://www.inaturalist.org/observations/70652725,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,ungerlord,70652725,ungerlord,NA,2021/02/07 3:00 PM PST,iNaturalist research-grade observations,Observations,"Park County, MT, USA",3058867296,https://www.inaturalist.org/observations/70652725,564777,70652725,ungerlord,iNaturalist,23:00:00Z,ungerlord,158000933,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.964302,46.878155,cdround,gbif,3058871483,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:52:44.006+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-02T15:51:34,200,Montana,2021,2,27,2021-02-27,2021-03-02T17:37:41.000+00:00,2021-12-08T05:52:44.006+00:00,https://www.inaturalist.org/observations/70449921,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,70449921,colejwolf,NA,2021/02/27 10:23 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3058871483,https://www.inaturalist.org/observations/70449921,204114,70449921,Cole Wolf,iNaturalist,17:23:00Z,Cole Wolf,157422112,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-105.668257,33.34825,cdround,gbif,3058871841,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:53:23.103+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-04T15:45:56,22,New Mexico,2021,2,24,2021-02-24,2021-03-04T16:12:55.000+00:00,2021-12-08T05:53:23.103+00:00,https://www.inaturalist.org/observations/70557714,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,CK Kelly,70557714,ck2az,NA,Wed Feb 24 2021 10:39:23 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Lincoln National Forest, Ruidoso, NM, US",3058871841,https://www.inaturalist.org/observations/70557714,204114,70557714,CK Kelly,iNaturalist,17:39:23Z,CK Kelly,157733234,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.960975,46.182762,cdround,gbif,3058879131,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:41:08.309+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:52:04,13,Oregon,2021,2,27,2021-02-27,2021-06-07T15:07:14.000+00:00,2021-12-08T06:41:08.309+00:00,https://www.inaturalist.org/observations/70324588,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324588,chrisleearm,NA,Sat Feb 27 2021 14:32:20 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Fort Stevens State Park, Warrenton, OR, US",3058879131,https://www.inaturalist.org/observations/70324588,204114,70324588,Chris Armstrong,iNaturalist,22:32:20Z,Chris Armstrong,157071410,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-110.749216,45.044256,"cdround,txmathi",gbif,3058909149,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:07.057+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-06T07:30:42,NA,Montana,2021,2,7,2021-02-07,2021-03-06T22:01:57.000+00:00,2021-12-08T05:02:07.057+00:00,https://www.inaturalist.org/observations/70652605,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,ungerlord,70652605,ungerlord,NA,2021/02/07 2:09 PM PST,iNaturalist research-grade observations,Observations,"Park County, MT, USA",3058909149,https://www.inaturalist.org/observations/70652605,564777,70652605,ungerlord,iNaturalist,22:09:00Z,ungerlord,158000622,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-110.682061,45.040383,"cdround,txmathi",gbif,3058919040,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:06.697+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-08T00:47:50,NA,Montana,2021,2,13,2021-02-13,2021-03-08T01:51:18.000+00:00,2021-12-08T05:50:06.697+00:00,https://www.inaturalist.org/observations/70783679,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,ungerlord,70783679,ungerlord,NA,2021/02/13 2:07 PM PST,iNaturalist research-grade observations,Observations,"Park County, MT, USA",3058919040,https://www.inaturalist.org/observations/70783679,564777,70783679,ungerlord,iNaturalist,22:07:00Z,ungerlord,158320446,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.964302,46.878155,cdround,gbif,3058943330,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:51.074+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-02T15:51:35,200,Montana,2021,2,24,2021-02-24,2021-03-02T17:37:55.000+00:00,2021-12-08T05:50:51.074+00:00,https://www.inaturalist.org/observations/70449923,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,70449923,colejwolf,NA,2021/02/24 8:45 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3058943330,https://www.inaturalist.org/observations/70449923,204114,70449923,Cole Wolf,iNaturalist,15:45:00Z,Cole Wolf,157422116,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-105.08898,39.52615,cdround,gbif,3058945962,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:05.961+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-27T04:18:49,5,Colorado,2021,2,26,2021-02-26,2021-06-07T15:07:25.000+00:00,2021-12-08T05:02:05.961+00:00,https://www.inaturalist.org/observations/70234373,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,paulbradford,70234373,paulbradford,NA,Fri Feb 26 2021 08:32:26 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Chatfield State Park, Littleton, CO, US",3058945962,https://www.inaturalist.org/observations/70234373,204114,70234373,paulbradford,iNaturalist,15:32:26Z,paulbradford,156837171,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-121.655317,37.279461,"cdround,txmathi",gbif,3058954043,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:20.245+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-02T03:48:14,28417,California,2021,2,28,2021-02-28,2021-03-02T03:51:05.000+00:00,2021-12-08T05:02:20.245+00:00,https://www.inaturalist.org/observations/70429938,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Kat,70429938,kahill,Coordinate uncertainty increased to 28417m at the request of the observer,Sun Feb 28 2021 01:40:34 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Santa Clara County, US-CA, US",3058954043,https://www.inaturalist.org/observations/70429938,566549,70429938,Kat,iNaturalist,01:40:34Z,Kat,157357396,NA,"Herd of11 females seen, another herd of 13 females seen earlier",NA,NA
"Cervus canadensis Erxleben, 1777",-123.961578,46.182737,cdround,gbif,3058957101,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:25.921+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:53:15,16,Oregon,2021,2,27,2021-02-27,2021-03-08T04:30:15.000+00:00,2021-12-08T05:48:25.921+00:00,https://www.inaturalist.org/observations/70324650,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324650,chrisleearm,NA,Sat Feb 27 2021 14:33:09 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Fort Stevens State Park, Warrenton, OR, US",3058957101,https://www.inaturalist.org/observations/70324650,204114,70324650,Chris Armstrong,iNaturalist,22:33:09Z,Chris Armstrong,157071569,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-110.773286,45.0713,"cdround,txmathi",gbif,3058960241,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:49.214+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-06T07:41:29,NA,Montana,2021,2,7,2021-02-07,2021-03-06T22:01:47.000+00:00,2021-12-08T05:01:49.214+00:00,https://www.inaturalist.org/observations/70652896,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,ungerlord,70652896,ungerlord,NA,2021/02/07 3:01 PM PST,iNaturalist research-grade observations,Observations,"Park County, MT, USA",3058960241,https://www.inaturalist.org/observations/70652896,564777,70652896,ungerlord,iNaturalist,23:01:00Z,ungerlord,158001473,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-118.078317,45.023556,"cdround,txmathi",gbif,3058987838,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:33.266+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-26T17:29:38,31,Oregon,2021,2,23,2021-02-23,2021-03-19T06:34:09.000+00:00,2021-12-08T05:02:33.266+00:00,https://www.inaturalist.org/observations/70204835,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Sean Cozart,70204835,birdwhisperer,NA,2021/02/23 10:46 AM MST,iNaturalist research-grade observations,Observations,"Baker County, OR, USA",3058987838,https://www.inaturalist.org/observations/70204835,564777,70204835,Sean Cozart,iNaturalist,17:46:00Z,Sean Cozart,156755962,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-105.66703,33.34647,cdround,gbif,3059003903,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:32.937+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-04T15:43:39,22,New Mexico,2021,2,24,2021-02-24,2021-03-05T15:19:04.000+00:00,2021-12-08T05:50:32.937+00:00,https://www.inaturalist.org/observations/70557606,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,CK Kelly,70557606,ck2az,NA,Wed Feb 24 2021 10:39:50 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Lincoln National Forest, Ruidoso, NM, US",3059003903,https://www.inaturalist.org/observations/70557606,204114,70557606,CK Kelly,iNaturalist,17:39:50Z,CK Kelly,157732991,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.948722,46.164314,cdround,gbif,3059013168,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:03:00.941+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-02-28T15:51:06,20,Oregon,2021,2,27,2021-02-27,2021-06-07T15:07:13.000+00:00,2021-12-08T05:03:00.941+00:00,https://www.inaturalist.org/observations/70324539,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Chris Armstrong,70324539,chrisleearm,NA,Sat Feb 27 2021 14:14:09 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"NW Ridge Rd, Warrenton, OR, US",3059013168,https://www.inaturalist.org/observations/70324539,204114,70324539,Chris Armstrong,iNaturalist,22:14:09Z,Chris Armstrong,157071269,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.964302,46.878155,cdround,gbif,3059021098,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:58:00.507+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-02T15:51:33,200,Montana,2021,2,26,2021-02-26,2021-03-02T17:37:10.000+00:00,2021-12-08T05:58:00.507+00:00,https://www.inaturalist.org/observations/70449917,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,70449917,colejwolf,NA,2021/02/26 9:08 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3059021098,https://www.inaturalist.org/observations/70449917,204114,70449917,Cole Wolf,iNaturalist,16:08:00Z,Cole Wolf,157422108,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-120.894968,37.063703,cdround,gbif,3059024939,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:41:08.171+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-06T17:08:03,28447,California,2021,2,4,2021-02-04,2021-03-09T07:01:25.000+00:00,2021-12-08T06:41:08.171+00:00,https://www.inaturalist.org/observations/70673699,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,bill_benett,70673699,bill_benett,Coordinate uncertainty increased to 28447m to protect threatened taxon,2021/02/04 10:41 AM HST,iNaturalist research-grade observations,Observations,"Merced County, US-CA, US",3059024939,https://www.inaturalist.org/observations/70673699,204114,70673699,bill_benett,iNaturalist,20:41:00Z,bill_benett,158059014,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.964302,46.878155,cdround,gbif,3059026999,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:58:02.470+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-03-02T15:51:33,200,Montana,2021,2,26,2021-02-26,2021-03-02T17:37:27.000+00:00,2021-12-08T05:58:02.470+00:00,https://www.inaturalist.org/observations/70449919,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,70449919,colejwolf,NA,2021/02/26 6:50 PM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3059026999,https://www.inaturalist.org/observations/70449919,204114,70449919,Cole Wolf,iNaturalist,01:50:00Z,Cole Wolf,157422110,NA,NA,NA,NA
